title,link_url,photo_url,address,price,star,feature
巧之味手工水餃,https://ifoodie.tw//restaurant/559d1509c03a103ee86c3b87-巧之味手工水餃,https://lh3.googleusercontent.com/VPBvqvyz_phYCJUAhDXKuqbP3Anr2jpAJxnvOGGSqtGwJV3Wn_VJazNiJky0dk6PJx0zJq9t_a6DoOF7wLG9a91uOFSbPvDxXoK9GPUYLVfBTw=s360,臺北市中正區濟南路二段6號,120,4.5,小吃合菜甜點冰品飲料
海底撈 信義店,https://ifoodie.tw//restaurant/562b8efa699b6e404541b528-海底撈-信義店,https://lh3.googleusercontent.com/yVXwBR8mwSyhNmyyezI5ngGiHgHuS6eV1bif16N_VM6dXGWNo7W7z_QUYawTtxGUORa2fCpymU_L_SPw9qLqO77h_Bg_6wmK=s360,台北市信義區松壽路12號6樓,1000,4.5,火鍋宵夜午餐晚餐
劉里長雞肉飯,https://ifoodie.tw//restaurant/5594f312c03a10354ebfc81b-劉里長雞肉飯,https://lh3.googleusercontent.com/3t9SBRNyOhwsPKDDllpLD3pX2wyjVDh0REJb1V8MxzycoMxgdTyigbxclPZyiJqzeBElHOCZ1agPanaeBhZbTMu5xPHZvl9i=s360,嘉義市東區公明路197號,100,3.8,小吃早午餐早餐午餐
焼肉スマイル（燒肉Smile） 樹林秀泰店,https://ifoodie.tw//restaurant/5fd2e9468c906d62f04c63a5-焼肉-燒肉Smile-樹林秀泰店,https://lh3.googleusercontent.com/HCDfN2RdpeJ2pFD_r6GBsrD9EShyepw_b_pjlCFdZTkxRk4UypWP-Bt5YNOES0Un_ff32eDToKQoQUhkIQdeavMkaLnYjyIS8X5byb9T4BI=s360,新北市樹林區樹新路40之6號7樓,600,4.7,午餐晚餐燒肉外帶外送店家
夢鹿咖啡 by tame moose,https://ifoodie.tw//restaurant/559da7a9c03a103ee86c95af-夢鹿咖啡-by-tame-moose,https://lh3.googleusercontent.com/4sOPuM_ALUEX79jl-JZeV4OI_vmD033SZvC3ZYCL2CNBFstydjKPdy4l5nPtw434F9ID_gCDM50CsFbUARj63forCSySadA=s360,台北市大同區建泰里南京西路18巷6弄6號1樓,710,3.9,早餐咖啡甜點精緻高級
饗食天堂(台南西門店),https://ifoodie.tw//restaurant/5598e15d40b5e30f5545ef04-饗食天堂-台南西門店-,https://lh6.ggpht.com/s8PmcYcMshGJQIo81QZ4ySjFjwyPuLkS19_CNsNHiL7iQfhfDtszGMXHaaABhx9_5Ezzi-UNGKB461iSDIdMYwZ1tAw23Eo=s360,臺南市中西區西門路一段658之1號B2樓,868,4.3,小吃日本料理午餐晚餐
熊一頂級燒肉專賣,https://ifoodie.tw//restaurant/55a4f7d6c03a10241de63c6d-熊一頂級燒肉專賣,https://lh3.googleusercontent.com/fzLrSkDkrzNnjL6woFJfT94Na07VFMtzVJVWKuFZ4qMzhy1JyPfYLLuNs-a8JJeGwOAbdl1Vyh12UA_MBOxea_n4OWA2g9IwPpTyIxerrHGA1w=s360,臺北市萬華區西寧南路155號2樓,800,4.0,宵夜午餐晚餐
蘭芳麵食館,https://ifoodie.tw//restaurant/56d72d672756dd2ab04a2197-蘭芳麵食館,https://lh3.googleusercontent.com/ws-wVMivB-ysEYc-_u2ckzN6ofMSi7E3NjDAumyZC4UYR-hqTi8Jj5zZW4gKq7qsn6tnDS0ES-f1jIP0cGpQBYE5JTuMNUOA=s360,台北市遼寧街95號,140,4.3,小吃約會餐廳精緻高級合菜
毛房 蔥柚鍋 ·冷藏肉專門,https://ifoodie.tw//restaurant/58387d782756dd4994cca414-毛房-蔥柚鍋-冷藏肉專門,https://lh3.googleusercontent.com/ywMlqN_XJkbl0gbZUR6O35uf14FXizHVyk0YVIwXosEVPuahonIbUTO9Ws3jqBjJYZn59L9iOu3FWDcZAhgerxJ2XS342bgI=s360,臺南市東區府東街148號,400,4.6,火鍋日本料理素食午餐
YOHO Beach Resort,https://ifoodie.tw//restaurant/606b1d2b7cc7fc548281abea-YOHO-Beach-Resort,https://lh3.googleusercontent.com/lje5zS1TVWZhAZ5iN5461QPKOaN8i6FqFS97AzqTApVUhu6sZKHSD8VUK7pe00eXi5ifork8IpzneIgdKw_mJpcvjqU0ij6WFv52k9Hpne4-=s360,屏東縣恆春鎮萬裏路27之8號,900,4.4,宵夜午餐晚餐
阿興生魚片,https://ifoodie.tw//restaurant/5587bacbc03a100eb02ba5b1-阿興生魚片,https://lh3.googleusercontent.com/0AgL_wME1fJX2Spr6DZ7UAhwiI6fQF9Xc-JhsSaGytUB8ypZ1qJpuUpwlxwFYR2_acwyZ_Xwzp3B0lLY_JgosGvtHmEf2anqqJpa06vW-4Bh=s360,屏東縣恆春鎮大光路8之11號,2508,4.6,日本料理午餐海鮮熱炒
雍翠庭 (北投麗禧溫泉酒店),https://ifoodie.tw//restaurant/559d39a5c03a103ee86c5350-雍翠庭-北投麗禧溫泉酒店-,https://lh3.googleusercontent.com/2rfGSuom3Xx3XN0uDqoxy1DmsGOQsNUwLVEoazac5QEbrddFClrn9Prv0ZezveF0AltocUQ8aHHdmysuaXhLy13Uh2VPMxY=s360,臺北市北投區幽雅路30號,120,4.5,中式料理合菜精緻高級約會餐廳
西門町芒菓冰,https://ifoodie.tw//restaurant/559d84cbc03a103ee86c8304-西門町芒菓冰,https://lh6.ggpht.com/_8yB1nrfYGLQdo5M9pQZT1DCMY92R523ELvZaaBqt9VMd21bg-HkwEHqU1EGh3iuz_cxC7h_XPJUepkwm7IiSaPgXcx8oQ=s360,臺北市萬華區漢中街17號,500,4.2,甜點冰品飲料下午茶
錢都日式涮涮鍋 士林芝山店,https://ifoodie.tw//restaurant/6363c248658aba17a8fc1756-錢都日式涮涮鍋-士林芝山店,https://lh3.googleusercontent.com/vvraJY6Eyl34YKZuZdQUo9Ki6vXrilSMqRypKhaX7W3Z5xdkaAEe4U_7VVE7LfxaB2pumLvn-2ZfpWFAKBiOh8XpovHBj-Yr78q0vZpJJbS3SA=s360,臺北市士林區福國路71之1號,300,4.7,日本料理火鍋宵夜午餐
九號咖啡,https://ifoodie.tw//restaurant/580907c62756dd0bfb29810f-九號咖啡,https://lh3.googleusercontent.com/KTreME8anDgWx3gqY-vwzVE39i3bllWCaJrn6qesCsMRYiCZ2TFQQraGwkI92JiF82HLMhtgwKXdSXJ4dyvUr6k-h9c5jqeMrGzWVLevXoY=s360,宜蘭縣頭城鎮濱海路二段6號,300,4.4,咖啡義式料理下午茶
zero zero 拆車夢工廠,https://ifoodie.tw//restaurant/608aad3f7cc7fc46c1fb2b69-zero-zero-拆車夢工廠,https://lh3.googleusercontent.com/CGT51Pm_QjXJkSZpPUQFBabtpTfSioxdSt9xAagLWX-FqS3ksrBYa0fuRP5dY3aWYLqVzmQDdjHb6SRoLnlyazUf-tFgPBQcUUOGzMd4AixmwA=s360,臺南市永康區復興路38號,680,4.7,餐酒館精緻高級約會餐廳午餐
台北萬豪酒店,https://ifoodie.tw//restaurant/5af338532756dd6a5d7c3417-台北萬豪酒店,https://lh3.googleusercontent.com/n938x52WLMfUWbRnohqBWYvRQKPoJeMA9T5MJTS94CA0DiHKgFjNiNpeOYawbYwg5EZPGgp-luceh8R-ntca5I_iVm3Vo6l4Z9JWEnrnT7s_Gg=s360,臺北市中山區樂群二路199號,3200,4.4,小吃合菜牛肉麵約會餐廳
探索廚房 (寒舍艾美酒店),https://ifoodie.tw//restaurant/559d6a37c03a103ee86c72d3-探索廚房-寒舍艾美酒店-,https://lh3.googleusercontent.com/pUL6cRcVhXqAOJIKyuOPxhfMRHoSZTTeihMYBmYI2rgChzV3VupvoF7grKKst4P7-m94PRCz--83BP8Rz4EGeJUAbZKK6pwa6PQpuFh_-vc6kg=s360,臺北市信義區松仁路38號,2079,3.8,合菜小吃早餐午餐
教父牛排 Danny's Steakhouse,https://ifoodie.tw//restaurant/559d27acc03a103ee86c46db-教父牛排-Danny-s-Steakho,https://lh3.googleusercontent.com/1uyjt8vfRcbfXca00qRLONAty6lfI94WanaxrQP3eZy8azHtOsU9swpE5qTxUEZw4YCD-sv_S02pscu4MjUtwEE8QQfAsQ=s360,臺北市中山區樂群三路58號,3700,4.1,牛排精緻高級約會餐廳午餐
燒肉ショジョ(Yakiniku SHOJO),https://ifoodie.tw//restaurant/577d48ea2756dd522c57717d-燒肉-Yakiniku-SHOJO-,https://lh3.googleusercontent.com/nT2T_uBfXOS1zvPxrEU3K_gM0D_YAtuFBS-S_bwlg5jAgkGPNi_5UczIfWlnwDUH9oUb2anfoq9-rTSEnk-mzHfPDN-ue6Q=s360,台南市東區育樂街250號一樓,710,4.8,精緻高級約會餐廳晚餐
燒瓶子。大肆の鍋,https://ifoodie.tw//restaurant/59441ebc2756dd524dd08d25-燒瓶子-大肆-鍋,https://lh3.googleusercontent.com/rca6mSX9eFMXJsbTKXeT4QYc7b9cyvEpzeUZ9zNuPY33A_8DaESaRfnksTmNidYMAoKL2ESRwYMxwQI6VEz3Tm3VAPPYxmeoVoHDdX3Ex6IMWg=s360,彰化縣員林市大同路二段266號,300,4.6,火鍋精緻高級約會餐廳宵夜
Gien Jia 挑食,https://ifoodie.tw//restaurant/58dd49252756dd7a7e2b3baf-Gien-Jia-挑食,https://lh3.googleusercontent.com/u7WlZxn4tK7312n5q2NQFMnAMeVoSEm5ziwIyrF-pTkQ24xFvxEfkMjTknaafUDA5D6P93iKml6De7m64Wu911IWcYN8MDk=s360,高雄市前金區中正四路80號,700,4.2,餐酒館義式料理酒吧晚餐
羽葉麻辣火鍋 三重都會館,https://ifoodie.tw//restaurant/64929adf01ba335dcef488e9-羽葉麻辣火鍋-三重都會館,https://lh3.googleusercontent.com/b009Eh277KmQ6oNEP_7JWiFfgsYKlyfHW1kUcb3zispot5iVAsjmP-S0bczIYBpWYeVPNxr2o9erDP_qMHijLOU9us-d_kKIDQUNY9io0uwe=s360,新北市三重區集賢路157號,600,4.4,火鍋精緻高級約會餐廳午餐
woosaパンケーキ 屋莎鬆餅屋,https://ifoodie.tw//restaurant/5a146a832756dd04083061b6-woosa-屋莎鬆餅屋,https://lh3.googleusercontent.com/-fW6LHvvdzVlRt-x5OHICkOQbAjZOc6AipTVLlEqC--a6oCTRZ-O_Y-voK4g9AbUwCtqk5GCkELP27n3d7ITl52zCwq9auyOI4dTAAbvNQL0ng=s360,臺北市大同區承德路一段1號2樓號,600,4.2,甜點早午餐咖哩義式料理
港園牛肉麵,https://ifoodie.tw//restaurant/559b5a1fc03a1002dd4dc098-港園牛肉麵,https://lh3.googleusercontent.com/muEVwUeExQSL3rphBztA_T-jS72cp18A-3yPzPhi-xtZMHufvjdZ-bZLN7Dyh732bIDMOZLYVg9p_v2zXDhseudT4atcshz11m76gk0pw69E=s360,高雄市鹽埕區大成街55號,120,4.2,小吃牛肉麵午餐晚餐
賴新魁麵館,https://ifoodie.tw//restaurant/5594f7abc03a10354ebfc9d2-賴新魁麵館,https://lh5.ggpht.com/8BCWTMGgOZ2f986JCS7U2Vf6Gft5gRPyrDwk_p9Ziq31uIEJnsIrcaZ6XgGk0zBRwaSirog1_QSZxSk51i_822x5z6-RL64=s360,苗栗縣三義鄉中正路170之1號,250,3.8,小吃合菜早餐午餐
TASTy 西堤牛排 台北復興南店,https://ifoodie.tw//restaurant/559d3d07c03a103ee86c556a-TASTy-西堤牛排-台北復興南店,https://lh3.googleusercontent.com/-mWPEkpXrEFe7UYOsUEBuRWhV1-O1_mJEKGIqMhd9npflcO_hibsSpBWg_fg3vXXS-UyNXfd7IvJnyA2xgTT-TdYjlLore8YONJiEZyym3fa4A=s360,臺北市大安區復興南路一段152號3F,735,4.5,牛排午餐晚餐
牛仔莊園,https://ifoodie.tw//restaurant/6153f1be873d797a55c4168c-牛仔莊園,https://lh3.googleusercontent.com/OOzbTEfZkbb4llh0pc9Byeuf2UzQv3wG-sduo57WDLSA29RVkyhnEWaFdkMw5V1-Ege9iMcAtJ2leTCqMg8M4ofSI1SoNgpJ4rAAiF8XZUMsjg=s360,新北市三芝區古莊1081號,400,4.8,早午餐寵物友善親子餐廳景觀餐廳
HANKO 60,https://ifoodie.tw//restaurant/580f9fe62756dd6782d9ebba-HANKO-,https://lh3.googleusercontent.com/t8sBqhX7mK4umvnawMScgz40iM9XznFqZgJqcc25xpOvuJ2aFsNuUK4DcCpXRzGBH4ezOoRwuOQsC7hAxvpdFJPfnU9LK-M=s360,台北市萬華區漢口街2段60號,605,4.8,酒吧約會餐廳
新堀江商圈,https://ifoodie.tw//restaurant/64917a9701ba334da5cbc84e-新堀江商圈,https://lh3.googleusercontent.com/3soy328cfA1LdXj-42cm0N_cpf94cBjQWO6IFNyil1tAxZMAgxWIMSLLR0b6K_T7THJG6ISPMq-1r1bEA6l8w1fPPEa_PjhN9cAEFf79ANY=s360,高雄市新興區玉衡裏,150,4.1,酒吧約會餐廳晚餐
輕井澤火鍋 新崇德店,https://ifoodie.tw//restaurant/5b4f82672756dd520184d620-輕井澤火鍋-新崇德店,https://lh3.googleusercontent.com/_-J8RrtifVq6fUkrEtOWIqEMOk-qv3zx6uyY2S9tXX1aHtH6hinuXyLWQbv7JpoNQEf3PjzX70lpaTOt88eea_v8Y1gUFU8=s360,臺中市北屯區崇德路二段103號,330,4.2,火鍋宵夜午餐晚餐
老阿伯現滷豆干,https://ifoodie.tw//restaurant/559639efc03a100e7c76284b-老阿伯現滷豆干,https://lh3.googleusercontent.com/mUADobM3rOOuJZ9Sy9MAvPw_Yi0mnF1HtQrrmsYdznSnSW-KiBOkyc4ec8KN4WjjSIqs8oYsweSvUZLii0_thnFCu7N0aLy3DdNAb-hXXM5L=s360,桃園市大溪區中正路37號,145,4.1,小吃甜點素食午餐
環球購物中心 板橋車站,https://ifoodie.tw//restaurant/65197b680fe5a9410961f3a7-環球購物中心-板橋車站,https://lh3.googleusercontent.com/tNU-lnFCo9fo2YWyE4z3u5GUJ5_-YPIDMme1i2yw4-Av2pGNuFrfd92s-gVdqbnSLfaBAsLbv-B_kPqhbrMwcy-VZ91zXoOleQMYpufbkjXk=s360,新北市板橋區縣民大道二段7號B1之2F,150,4.2,早餐早午餐午餐晚餐
花蓮福容大飯店,https://ifoodie.tw//restaurant/57e9637e2756dd606545ba94-花蓮福容大飯店,https://lh3.googleusercontent.com/HGpIJWdVvMfn3hh_IUb_s-Bi6xfYsdH5_Me36CJpoTtOoS3fxm1b4UEjqOrXqwfYwOhJIY5Rje0hUti-8-47sHqckc5HUuZ_ynRDWP3H_Cum=s360,花蓮縣花蓮市民生路51號,200,4.2,咖啡宵夜午餐晚餐
熱浪島南洋蔬食茶堂 台中直營旗艦店,https://ifoodie.tw//restaurant/55c7980d2756dd06a6533b5c-熱浪島南洋蔬食茶堂-台中直營旗艦店,https://lh3.googleusercontent.com/r2dLO6wd5lhK_5ch0HKeekGMMV59rVql6LDcmDg3DKtKNEL7maX4RSz2zAkJWV2fwVpsyEhlkgXL_1i35uQ1HRADdWa8PQ=s360,臺中市南屯區向上路三段536號,300,4.6,素食火鍋親子餐廳午餐
建華冰店,https://ifoodie.tw//restaurant/55a4ee92c03a10241de63942-建華冰店,https://lh6.ggpht.com/UIsfLJ9fnPtqqcvgFBQpY0AXR_FXhbuMjbtc_dIzFjAljhzZ7Dlm4AcbAwd77PhLWDxoBP5C57BR1WgM9NkKJMI0E_YoldQ=s360,宜蘭縣南澳鄉蘇花路二段419號,100,4.3,小吃冰品飲料刨冰
神山愛玉,https://ifoodie.tw//restaurant/5587caa2c03a100eb02baa33-神山愛玉,https://lh3.googleusercontent.com/Dp9Uv3tpdkrnMZCzS4DvZ9rMlYTgG6lFBpSkPyeXMv7n72eM6SIwln3XnA5kyomJzRrF7_7-HDAT1oS-PQrcFqNe5NyQwjc=s360,屏東縣霧臺鄉神山巷16之1號,40,4.7,甜點小吃冰品飲料
馬辣鴛鴦火鍋 漢口店,https://ifoodie.tw//restaurant/569540e52756dd5f459aa068-馬辣鴛鴦火鍋-漢口店,https://lh3.googleusercontent.com/zw_OFnzakbe55V7Oj-RFkcC02Xlkp2PDjnyyhZpXCyIg6H20H4HqSwoJfg65tEXV1TOQ5L-R_vbATWN4r0AXflVVVX1wDNBD=s360,臺北市萬華區西寧南路30號2樓,980,4.6,火鍋約會餐廳精緻高級宵夜
性格せいかく,https://ifoodie.tw//restaurant/5598eab640b5e30f5545f46d-性格-,https://lh3.googleusercontent.com/QrDLM5_TipWIfDzyXT3FKxaTgADqVYjaPA_6pW1PpGyQyvPchv77caArFmtO6raBV2EFyH4q-WXGHpudRzbCzPO-kr7JY0lo=s360,臺南市北區成功路68巷4之5號,250,4.7,早餐咖啡早午餐下午茶
青沐初食,https://ifoodie.tw//restaurant/59dbb9892756dd1e89198c4b-青沐初食,https://lh3.googleusercontent.com/YdQC5fb0L5nYBLXlSv6FT4DJaKFriJ_xiarOmen5pfy9eM3oh8XRLwYRehItl19tUmshKfYJh41HHzDOsKetEgeuSP_zL76T=s360,臺北市中山區松江路97巷6號,800,4.6,早餐義式料理寵物友善午餐
湯棧 台中公益店,https://ifoodie.tw//restaurant/5b9d15d32756dd1c29a40d17-湯棧-台中公益店,https://lh3.googleusercontent.com/0WPtOlQFXVWY1XspFPUeMADwg5ZRlu0VSvjYk1-PZUoql3ohyTzCJujo8IAC9CmiHNF8-lJ7dxz4gXJpQ-np4I1fSwRPlj4iHa-EYkPbNxWi=s360,臺中市南屯區公益路二段248號,342,4.6,火鍋小吃宵夜午餐
欣葉日本料理自助餐聽,https://ifoodie.tw//restaurant/559de1b6c03a103ee86cb9d5-欣葉日本料理自助餐聽,https://lh3.googleusercontent.com/r-Tw2jfh3mgVnqFSVwiTZpex6GLWO53En1iUuiTdPWk7-c9S6YJAEYAZV5oHr2YRBNh3SQkUIaqAao9ESKf9wXGyyzQP7d2bFdW1TKnzVQR_=s360,臺北市中正區館前路12號6樓,750,4.4,日本料理素食精緻高級午餐
老井極上燒肉 竹北店,https://ifoodie.tw//restaurant/6363820d77b9e95d58d4719b-老井極上燒肉-竹北店,https://lh3.googleusercontent.com/G8pIz2wvUVWb63fPmkTbOQTi-6sx-GHRUiUp1vWNQzn8iHfgrlDCHib3xhb-zCKhbhD0NxUF5ivYT5flBjsCZfVBbSSZ-cqpWpaJy8LTB03V=s360,新竹縣竹北市文興路一段31號,1000,4.8,精緻高級約會餐廳宵夜午餐
朝日夫婦,https://ifoodie.tw//restaurant/59aaf2df2756dd71227dbc02-朝日夫婦,https://lh3.googleusercontent.com/jXLUEw59-2P4blDxzkKQhlVmN2hpifq7YnHrNKoNntUQaMFFTP3Y7MDTZd3uqiBy0cNoGTJ_-I6Mz8mhAzvBK18uPa0dIfCB=s360,新北市淡水區中正路233之3號,140,4.5,甜點冰品飲料下午茶
黑工號嫩仙草,https://ifoodie.tw//restaurant/5598e95c40b5e30f5545f3b0-黑工號嫩仙草,https://lh3.googleusercontent.com/iyj05pfi9bShiqMMEcfzPuUGEla5hXsIgkVR_GnUPyH0FeKK_krInfQrUCUKz3tCsxsNo2wqZa5I6lFgWXhsc8SBYL_aUg=s360,臺南市東區育樂街185號,55,4.6,甜點小吃冰品飲料下午茶
茗香園冰室 中山店,https://ifoodie.tw//restaurant/578532a32756dd6255d817f5-茗香園冰室-中山店,https://lh3.googleusercontent.com/oEOtQ_iuL5Qb8Yig4fQs18SVedC4oE_wtrHmBJAmHKciaFZiGI-QXUEaO0kITepvqpWtBF5hNmGEklUtny9WI785Mue468KRwMsYH6R2RW9t=s360,臺北市大同區南京西路18巷6弄2號2樓,300,3.2,港式料理中式料理咖哩合菜
CJSJ 法式甜點,https://ifoodie.tw//restaurant/576981702756dd134b34cfc2-CJSJ-法式甜點,https://lh3.googleusercontent.com/Xou7SqbuaKRukdfkrrki6FuyiMpkOnRrUmWv8sE80Vg4lz-rJAnmrOZPAcaQTwlNqe2RXC96j3HIl6abvv48YUgpVWUgnw=s360,臺中市西區向上路一段79巷72號,250,4.2,甜點精緻高級約會餐廳蛋糕
番割田甕缸雞,https://ifoodie.tw//restaurant/57d058c12756dd05d485ab04-番割田甕缸雞,https://lh3.googleusercontent.com/wABv4dGYZavn15JnL8V00Rk4Q54pYNJ6sZsgRWDyKxrka_pNC_bBTRIDxqYFHSy7OD_qEpH5jphAeDCaQ0ceLi_QF1cEs1I=s360,宜蘭縣蘇澳鎮海山西路309號,500,4.3,小吃午餐晚餐
小豪洲沙茶爐本店,https://ifoodie.tw//restaurant/5598cc4c40b5e30c3ff8633e-小豪洲沙茶爐本店,https://lh3.googleusercontent.com/xZO_Cozf8jV5ofNQ6JtSon-nuQryXpqFk1K8B21P0okf76JrljkZuxvT6JUVlEdaeZ-IVYU0q4_Yq5-CiA2NlzoaQN30cx8EgDrG4dLaCC8=s360,臺南市中西區中正路138巷11號,400,4.1,火鍋午餐晚餐
羅東運動公園 東丘 落羽松,https://ifoodie.tw//restaurant/63cd396501ba3362a9e46f52-羅東運動公園-東丘-落羽松,https://lh3.googleusercontent.com/yKZVUI8hfIU43MviGSTE-Sme9VFLPaoD9MJgoP2kv7NvuvGFOGq5DJLzp3WH-SOgCLf_N6ZfMlJSUpS-ZuASpEgQXF6GizM-dIwJGR1CHE3O=s360,宜蘭縣羅東鎮公正路666號,沒有找到均消,4.4,蛋糕甜點
TASTy 西堤牛排 台北重慶南店,https://ifoodie.tw//restaurant/5af1e7212756dd6a5c7c1436-TASTy-西堤牛排-台北重慶南店,https://lh3.googleusercontent.com/UdBqEcJupKNXSTYf3doaUYbBhFdzb21hoF35-Mje3D5eW-alQX0SP8EqOvuZQRto8--t5zYk98jW6pWDa9wev_UXZwTWjTk7ezLbaOMQhzgS9Q=s360,臺北市中正區重慶南路一段129號2F,600,4.5,牛排午餐晚餐
泰市場 Spice Market,https://ifoodie.tw//restaurant/559d21dec03a103ee86c4325-泰市場-Spice-Market,https://lh3.googleusercontent.com/srO-QU-sYc-sOgldXTFVoHtx0GcI6Cf8zH_yj1rJodnB-Pwf9NGxHe3v4Kg78y0LjQnZIN3zGY0G6pf6jkLrIij0XKtNzTFbRGMCuphO_APz=s360,臺北市信義區松高路11號6F,1045,3.7,精緻高級約會餐廳午餐晚餐
眺高 STAY WITH MOUNTAIN,https://ifoodie.tw//restaurant/5a355ffd2756dd53a25ae6f9-眺高-STAY-WITH-MOUNTAI,https://lh3.googleusercontent.com/dcf9V8v03FtPgX3Q0Cb7PhJMq8zC-oLoUKpJz0qtHO2DQlQ22Sf2tkgc_F7TPsMPVbRu7j3ZwbVUVgT5_mT844hXCeDYLI3pa23c1cnKnsBh=s360,臺中市北屯區部子路700巷11弄36號,1400,4.3,親子餐廳義式料理景觀餐廳約會餐廳
悅川酒店,https://ifoodie.tw//restaurant/5adb7d062756dd1e5dadb1f8-悅川酒店,https://lh3.googleusercontent.com/sR6vKsqPLANIo3WdbXjxYM7QBvdAF9tafc54QDj_XBrb5kW6jXSUd4SQA7iThJqL6qoX-p-zyAX3DXJQMq0LcFVVYdZ261M_=s360,宜蘭縣宜蘭市中山路五段123號,850,4.6,居酒屋精緻高級約會餐廳宵夜
油庫口蚵仔麵線 總店,https://ifoodie.tw//restaurant/559c31fcc03a101f6d8b9188-油庫口蚵仔麵線-總店,https://lh3.googleusercontent.com/rZD4-RDX4UFB82C0eNBYeBYWXU1aKh4851vaXXMprFEwG7IUmULXFc0HGcMdZk_Qfu4Clsb5agc_gYHF9xKdWdkVJYSTXh4=s360,新北市板橋區文化路一段188巷44號,85,4.0,小吃午餐下午茶
後壁湖邱家生魚片 Qiu's Sashimi,https://ifoodie.tw//restaurant/5f1aa00ad6895d4102d78361-後壁湖邱家生魚片-Qiu-s-Sashi,https://lh3.googleusercontent.com/KT-oLbBSkgd4bhWWoWqLcbp92eMZMTVmAx3MoxxsfHF5TR9hBEqyn5WgZJbwtnQQQnbyN4vUsd-HKZLGFx0sTv3toGD6zyJ6hwTZK3z_qtQ=s360,屏東縣恆春鎮大光路79號之51號,550,4.4,日本料理午餐海鮮熱炒
馬太郎燒肉,https://ifoodie.tw//restaurant/5849a0d62756dd614fb51370-馬太郎燒肉,https://lh3.googleusercontent.com/Z_6gWvTa-bCWg1qouXY7ioERHMdyySyNKEPWZwDHmXGv6qVWg18oFKPeO5KoU5IO1-x13yQaHp4vUZUIINuMgjgob7eCqSIWepUpcZzcdteB=s360,臺北市中山區中山北路一段81號,700,4.1,日本料理合菜居酒屋午餐
自己做烘焙聚樂部,https://ifoodie.tw//restaurant/583dc68f2756dd03c8c1a1d5-自己做烘焙聚樂部,https://lh3.googleusercontent.com/DaLKYWewQ8z8_a7Tfoe90vxXpyO_pm_XWoXvZ0S_FGkWLZzG3IIxH1RN9DQpFuf3fHbI0aTf7X4VNs5kuTIHlGNAvC7VGuA=s360,臺北市松山區南京東路四段195號,380,4.8,甜點蛋糕烘焙坊
饗食天堂 高雄店,https://ifoodie.tw//restaurant/559b5366c03a1002dd4dbcf6-饗食天堂-高雄店,https://lh3.googleusercontent.com/0y7DuhGCGFXVGmcOMSBE0GK5ELQWzHsekRRmndLUPKu4NyIIsSHXqDdcYbyEDKgVG5610sfXuZwuzOw2vqoi7IB6CAO2wHeAgn4b-bCg5hQ=s360,高雄市苓雅區三多四路21號高雄大遠百11樓,150,4.1,精緻高級約會餐廳日本料理午餐
Thai J 泰式料理 台中大墩店,https://ifoodie.tw//restaurant/638d3da5d20d874ea5b0f544-Thai-J-泰式料理-台中大墩店,https://lh3.googleusercontent.com/1L40cIIHmVU7y-SyipNuIeWeas5p5SMsh0sVi4BhSCLVjLkZFNHnDQWp_sFoC_fJXyRB3cILBR7zIDb-hW0mQjipksHalj93JxQta8isRVKx=s360,臺中市南屯區大墩路533號1樓,500,4.2,火鍋精緻高級約會餐廳合菜
碳佐TANGO麻辣鴛鴦鍋,https://ifoodie.tw//restaurant/5c73fa472261396a6ac686c3-碳佐TANGO麻辣鴛鴦鍋,https://lh3.googleusercontent.com/P0Ij50LlvEYWse5U0cYnuYql5WgRc9ObD7V9R9AeTq-ECZAe9lT-SLqdz8BVeCuXo-QcbJZ1vLb_gOxeG7uNzEjz9m_KHr8=s360,高雄市前鎮區時代南二路88號,800,4.6,火鍋精緻高級景觀餐廳約會餐廳
春天農場,https://ifoodie.tw//restaurant/55962da6c03a100e7c7623a5-春天農場,https://lh3.googleusercontent.com/tfNR-d2PWCvLONk5rq3f74_720fkq8oWt9ZzaK8MId05_1T5kO-jDkYcMNd7Q8eEvwYwZvlXpxzLwYq8PYjMIzELWGLWtQ=s360,桃園市龜山區長壽路272號,300,4.2,下午茶烘焙坊輕食
家樂福 重新店,https://ifoodie.tw//restaurant/5e67a27f2756dd355917d3b3-家樂福-重新店,https://lh3.googleusercontent.com/ZrqkUE6rAoURwqO5x0E1iWuh-uVdeAVzGog0pq-hfXxQPdsHagLixjgdpIiX76nwBkPlDKBRkEyo01CcGM7OmJZlwYCQOBJuln8n74JLimzU=s360,新北市三重區重新路五段654號,150,4.0,午餐晚餐鐵板燒
橘之鄉蜜餞形象館,https://ifoodie.tw//restaurant/5594c3a7c03a10074185c3b3-橘之鄉蜜餞形象館,https://lh4.ggpht.com/gNx64Cf099YttZtPgsLCcYMD3_mE9Vqx7fT_SEGRCBmI5zvgnZySfLCsVu83ybu7A7C8kvV0LT16xiob2v0wTTni-XRWA-s=s360,宜蘭縣宜蘭市梅洲二路33號,1500,3.8,咖啡下午茶
勝利星村創意生活園區,https://ifoodie.tw//restaurant/63ca970001ba3325bac96338-勝利星村創意生活園區,https://lh3.googleusercontent.com/G3Kvqug07flInktGIQxw4XTOWKaBqG9RKvVjge_Z2vBME-FSnVpHNWbYhfzYTXEbFhXDJ-MyFuls0BRUgsVhfb19YpIIKvOo_LKZCt97QykJ=s360,屏東縣屏東市青島街106號,150,4.5,午餐晚餐
